Timestamp,X,Y,Z
[1.72615811e+09],-9.12,-0.5,3.7
[1.72615811e+09],-9.11,-0.5,3.72
[1.72615811e+09],-9.12,-0.44,3.66
[1.72615811e+09],-9.13,-0.43,3.54
[1.72615811e+09],-9.13,-0.48,3.47
[1.72615811e+09],-9.13,-0.45,3.48
[1.72615811e+09],-9.14,-0.45,3.4
[1.72615811e+09],-9.12,-0.43,3.44
[1.72615811e+09],-9.1,-0.44,3.44
[1.72615811e+09],-9.09,-0.53,3.47
[1.72615811e+09],-9.08,-0.51,3.56
[1.72615811e+09],-9.08,-0.5,3.56
[1.72615811e+09],-9.11,-0.56,3.63
[1.72615811e+09],-9.12,-0.52,3.61
[1.72615811e+09],-9.12,-0.47,3.66
[1.72615811e+09],-9.12,-0.47,3.72
[1.72615811e+09],-9.12,-0.46,3.66
[1.72615811e+09],-9.12,-0.44,3.7
[1.72615811e+09],-9.15,-0.47,3.7
[1.72615811e+09],-9.16,-0.52,3.67
[1.72615811e+09],-9.15,-0.49,3.67
[1.72615811e+09],-9.17,-0.48,3.61
[1.72615811e+09],-9.17,-0.47,3.61
[1.72615811e+09],-9.13,-0.5,3.61
[1.72615811e+09],-9.16,-0.48,3.61
[1.72615811e+09],-9.13,-0.46,3.62
[1.72615811e+09],-9.12,-0.52,3.57
[1.72615811e+09],-9.08,-0.49,3.58
[1.72615811e+09],-9.09,-0.5,3.61
[1.72615811e+09],-9.09,-0.53,3.68
[1.72615811e+09],-9.07,-0.53,3.65
[1.72615811e+09],-9.08,-0.51,3.62
[1.72615811e+09],-9.06,-0.48,3.52
[1.72615811e+09],-9.09,-0.45,3.61
[1.72615811e+09],-9.1,-0.47,3.61
[1.72615811e+09],-9.09,-0.48,3.54
[1.72615811e+09],-9.13,-0.46,3.58
[1.72615811e+09],-9.11,-0.46,3.61
[1.72615811e+09],-9.12,-0.47,3.57
[1.72615811e+09],-9.11,-0.46,3.57
[1.72615811e+09],-9.11,-0.48,3.64
[1.72615811e+09],-9.16,-0.5,3.6
[1.72615811e+09],-9.12,-0.46,3.56
[1.72615811e+09],-9.13,-0.5,3.57
[1.72615811e+09],-9.1,-0.51,3.59
[1.72615811e+09],-9.14,-0.46,3.63
[1.72615811e+09],-9.12,-0.5,3.65
[1.72615811e+09],-9.12,-0.49,3.63
[1.72615811e+09],-9.11,-0.52,3.68
[1.72615811e+09],-9.13,-0.5,3.66
[1.72615811e+09],-9.16,-0.51,3.54
[1.72615811e+09],-9.16,-0.48,3.65
[1.72615811e+09],-9.11,-0.43,3.89
[1.72615811e+09],-9.13,-0.46,3.81
[1.72615811e+09],-9.15,-0.41,3.57
[1.72615811e+09],-9.1,-0.41,3.59
[1.72615811e+09],-9.12,-0.43,3.54
[1.72615811e+09],-9.13,-0.43,3.51
[1.72615811e+09],-9.14,-0.5,3.54
[1.72615811e+09],-9.11,-0.5,3.55
[1.72615811e+09],-9.1,-0.56,3.55
[1.72615811e+09],-9.09,-0.55,3.58
[1.72615811e+09],-9.12,-0.53,3.61
[1.72615811e+09],-9.13,-0.52,3.52
[1.72615811e+09],-9.15,-0.53,3.5
[1.72615811e+09],-9.12,-0.48,3.48
[1.72615811e+09],-9.12,-0.44,3.53
[1.72615811e+09],-9.08,-0.46,3.57
[1.72615811e+09],-9.1,-0.44,3.52
[1.72615811e+09],-9.1,-0.42,3.52
[1.72615811e+09],-9.09,-0.44,3.58
[1.72615811e+09],-9.1,-0.47,3.63
[1.72615811e+09],-9.09,-0.48,3.66
[1.72615811e+09],-9.14,-0.51,3.64
[1.72615811e+09],-9.17,-0.52,3.63
[1.72615811e+09],-9.15,-0.49,3.62
[1.72615811e+09],-9.11,-0.51,3.65
[1.72615811e+09],-9.12,-0.51,3.62
[1.72615811e+09],-9.12,-0.49,3.57
[1.72615811e+09],-9.12,-0.52,3.65
[1.72615811e+09],-9.13,-0.5,3.6
[1.72615811e+09],-9.11,-0.48,3.61
[1.72615811e+09],-9.13,-0.5,3.59
[1.72615811e+09],-9.11,-0.52,3.56
[1.72615811e+09],-9.11,-0.48,3.56
[1.72615811e+09],-9.14,-0.51,3.56
[1.72615811e+09],-9.13,-0.49,3.54
[1.72615811e+09],-9.12,-0.47,3.54
[1.72615811e+09],-9.11,-0.48,3.52
[1.72615811e+09],-9.11,-0.5,3.49
[1.72615811e+09],-9.11,-0.45,3.54
[1.72615811e+09],-9.12,-0.49,3.54
[1.72615811e+09],-9.11,-0.48,3.54
[1.72615811e+09],-9.16,-0.44,3.53
[1.72615811e+09],-9.15,-0.48,3.52
[1.72615811e+09],-9.12,-0.47,3.53
[1.72615811e+09],-9.15,-0.49,3.54
[1.72615811e+09],-9.12,-0.46,3.54
[1.72615811e+09],-9.13,-0.47,3.57
[1.72615811e+09],-9.14,-0.46,3.55
[1.72615811e+09],-9.16,-0.5,3.55
[1.72615811e+09],-9.12,-0.53,3.55
[1.72615811e+09],-9.13,-0.46,3.54
[1.72615811e+09],-9.14,-0.46,3.53
[1.72615811e+09],-9.16,-0.46,3.52
[1.72615811e+09],-9.11,-0.49,3.59
[1.72615811e+09],-9.12,-0.48,3.56
[1.72615811e+09],-9.13,-0.47,3.56
[1.72615811e+09],-9.16,-0.46,3.53
[1.72615811e+09],-9.13,-0.5,3.61
[1.72615811e+09],-9.14,-0.55,3.62
[1.72615811e+09],-9.13,-0.47,3.56
[1.72615811e+09],-9.14,-0.47,3.56
[1.72615811e+09],-9.11,-0.45,3.51
[1.72615811e+09],-9.12,-0.48,3.58
[1.72615811e+09],-9.13,-0.49,3.55
[1.72615811e+09],-9.13,-0.47,3.54
[1.72615811e+09],-9.13,-0.42,3.58
[1.72615811e+09],-9.12,-0.47,3.57
[1.72615811e+09],-9.11,-0.45,3.57
[1.72615811e+09],-9.11,-0.47,3.53
[1.72615811e+09],-9.12,-0.47,3.58
[1.72615811e+09],-9.13,-0.43,3.59
[1.72615811e+09],-9.12,-0.47,3.54
[1.72615811e+09],-9.12,-0.48,3.55
[1.72615811e+09],-9.13,-0.46,3.52
[1.72615811e+09],-9.13,-0.46,3.55
[1.72615811e+09],-9.13,-0.49,3.6
[1.72615811e+09],-9.12,-0.51,3.58
[1.72615811e+09],-9.13,-0.47,3.55
[1.72615811e+09],-9.13,-0.48,3.57
[1.72615811e+09],-9.14,-0.47,3.55
[1.72615811e+09],-9.15,-0.45,3.58
[1.72615811e+09],-9.13,-0.48,3.59
[1.72615811e+09],-9.14,-0.47,3.58
[1.72615811e+09],-9.15,-0.45,3.58
[1.72615811e+09],-9.14,-0.47,3.6
[1.72615811e+09],-9.16,-0.46,3.6
[1.72615811e+09],-9.15,-0.52,3.67
[1.72615811e+09],-9.14,-0.55,3.6
[1.72615811e+09],-9.12,-0.55,3.79
[1.72615811e+09],-9.12,-0.5,3.95
[1.72615811e+09],-9.16,-0.45,3.67
[1.72615811e+09],-9.13,-0.43,3.5
[1.72615811e+09],-9.1,-0.46,3.53
[1.72615811e+09],-9.13,-0.46,3.47
[1.72615811e+09],-9.14,-0.46,3.43
[1.72615811e+09],-9.13,-0.48,3.53
[1.72615811e+09],-9.06,-0.51,3.54
[1.72615811e+09],-9.07,-0.52,3.59
[1.72615811e+09],-9.06,-0.54,3.58
[1.72615811e+09],-9.09,-0.52,3.61
[1.72615811e+09],-9.17,-0.48,3.56
[1.72615811e+09],-9.12,-0.48,3.48
[1.72615811e+09],-9.14,-0.43,3.47
[1.72615811e+09],-9.11,-0.41,3.5
[1.72615811e+09],-9.12,-0.45,3.55
[1.72615811e+09],-9.13,-0.51,3.63
[1.72615811e+09],-9.12,-0.56,3.68
[1.72615811e+09],-9.1,-0.52,3.64
[1.72615811e+09],-9.1,-0.52,3.66
[1.72615811e+09],-9.14,-0.51,3.65
[1.72615811e+09],-9.15,-0.49,3.69
[1.72615811e+09],-9.16,-0.53,3.62
[1.72615811e+09],-9.13,-0.49,3.6
[1.72615811e+09],-9.12,-0.54,3.57
[1.72615811e+09],-9.12,-0.51,3.59
[1.72615811e+09],-9.12,-0.49,3.55
[1.72615811e+09],-9.1,-0.51,3.58
[1.72615811e+09],-9.11,-0.48,3.57
[1.72615811e+09],-9.09,-0.49,3.6
[1.72615811e+09],-9.1,-0.47,3.54
[1.72615811e+09],-9.11,-0.44,3.56
[1.72615811e+09],-9.09,-0.47,3.51
[1.72615811e+09],-9.12,-0.49,3.53
[1.72615811e+09],-9.11,-0.46,3.58
[1.72615811e+09],-9.1,-0.47,3.55
[1.72615811e+09],-9.09,-0.46,3.54
[1.72615811e+09],-9.12,-0.42,3.52
[1.72615811e+09],-9.12,-0.44,3.54
[1.72615811e+09],-9.12,-0.45,3.62
[1.72615811e+09],-9.12,-0.47,3.58
[1.72615811e+09],-9.09,-0.49,3.58
[1.72615811e+09],-9.12,-0.49,3.56
[1.72615811e+09],-9.14,-0.46,3.58
[1.72615811e+09],-9.11,-0.48,3.59
[1.72615811e+09],-9.12,-0.47,3.58
[1.72615811e+09],-9.12,-0.46,3.61
[1.72615811e+09],-9.11,-0.47,3.57
[1.72615811e+09],-9.14,-0.49,3.57
[1.72615811e+09],-9.13,-0.47,3.51
[1.72615811e+09],-9.13,-0.46,3.58
[1.72615811e+09],-9.1,-0.48,3.56
[1.72615811e+09],-9.13,-0.53,3.56
[1.72615811e+09],-9.12,-0.49,3.56
[1.72615811e+09],-9.13,-0.46,3.56
[1.72615811e+09],-9.15,-0.46,3.52
[1.72615811e+09],-9.11,-0.43,3.57
[1.72615811e+09],-9.12,-0.45,3.54
[1.72615811e+09],-9.1,-0.44,3.57
[1.72615811e+09],-9.12,-0.44,3.56
[1.72615811e+09],-9.13,-0.47,3.59
[1.72615811e+09],-9.11,-0.47,3.55
[1.72615811e+09],-9.11,-0.46,3.55
[1.72615811e+09],-9.13,-0.48,3.58
[1.72615811e+09],-9.11,-0.46,3.55
[1.72615811e+09],-9.11,-0.45,3.58
[1.72615811e+09],-9.12,-0.45,3.58
[1.72615811e+09],-9.12,-0.45,3.61
[1.72615811e+09],-9.15,-0.47,3.62
[1.72615811e+09],-9.15,-0.48,3.64
[1.72615811e+09],-9.11,-0.48,3.56
[1.72615811e+09],-9.12,-0.48,3.62
[1.72615811e+09],-9.13,-0.47,3.61
[1.72615811e+09],-9.14,-0.47,3.61
[1.72615811e+09],-9.12,-0.5,3.59
[1.72615811e+09],-9.13,-0.45,3.59
[1.72615811e+09],-9.13,-0.48,3.62
[1.72615811e+09],-9.14,-0.47,3.59
[1.72615811e+09],-9.13,-0.48,3.63
[1.72615811e+09],-9.14,-0.47,3.6
[1.72615811e+09],-9.12,-0.48,3.59
[1.72615811e+09],-9.1,-0.52,3.6
[1.72615811e+09],-9.11,-0.51,3.59
[1.72615811e+09],-9.11,-0.52,3.71
[1.72615811e+09],-9.1,-0.51,3.59
[1.72615811e+09],-9.12,-0.49,3.54
[1.72615811e+09],-9.12,-0.48,3.53
[1.72615811e+09],-9.14,-0.51,3.59
[1.72615811e+09],-9.12,-0.53,3.61
[1.72615811e+09],-9.11,-0.48,3.58
[1.72615811e+09],-9.14,-0.5,3.56
[1.72615811e+09],-9.12,-0.46,3.53
[1.72615811e+09],-9.12,-0.51,3.58
[1.72615811e+09],-9.11,-0.49,3.55
[1.72615811e+09],-9.11,-0.48,3.61
[1.72615811e+09],-9.11,-0.49,3.58
[1.72615811e+09],-9.11,-0.5,3.53
[1.72615811e+09],-9.1,-0.47,3.57
[1.72615811e+09],-9.13,-0.49,3.53
[1.72615811e+09],-9.1,-0.48,3.63
[1.72615811e+09],-9.11,-0.52,3.53
[1.72615811e+09],-9.12,-0.47,3.58
[1.72615811e+09],-9.11,-0.51,3.61
[1.72615811e+09],-9.13,-0.5,3.6
[1.72615811e+09],-9.11,-0.5,3.63
[1.72615811e+09],-9.11,-0.51,3.61
[1.72615811e+09],-9.11,-0.47,3.64
[1.72615811e+09],-9.13,-0.48,3.69
[1.72615811e+09],-9.16,-0.46,3.69
[1.72615811e+09],-9.16,-0.44,3.62
[1.72615811e+09],-9.15,-0.42,3.5
[1.72615811e+09],-9.14,-0.44,3.42
[1.72615811e+09],-9.16,-0.49,3.24
[1.72615811e+09],-9.1,-0.51,3.23
[1.72615811e+09],-9.11,-0.5,3.5
[1.72615811e+09],-9.12,-0.5,3.62
[1.72615811e+09],-9.09,-0.52,3.89
[1.72615811e+09],-9.07,-0.6,3.94
[1.72615811e+09],-9.06,-0.56,3.8
[1.72615811e+09],-9.09,-0.51,3.69
[1.72615811e+09],-9.11,-0.5,3.63
[1.72615811e+09],-9.17,-0.47,3.51
[1.72615811e+09],-9.13,-0.47,3.61
[1.72615811e+09],-9.13,-0.5,3.68
[1.72615811e+09],-9.11,-0.53,3.66
[1.72615811e+09],-9.14,-0.5,3.6
[1.72615811e+09],-9.15,-0.44,3.46
[1.72615811e+09],-9.12,-0.48,3.43
[1.72615811e+09],-9.12,-0.46,3.43
[1.72615811e+09],-9.11,-0.45,3.42
[1.72615811e+09],-9.09,-0.46,3.38
[1.72615811e+09],-9.07,-0.47,3.44
[1.72615811e+09],-9.08,-0.49,3.52
[1.72615811e+09],-9.09,-0.5,3.54
[1.72615811e+09],-9.11,-0.49,3.58
[1.72615811e+09],-9.12,-0.49,3.54
[1.72615811e+09],-9.14,-0.47,3.58
[1.72615811e+09],-9.13,-0.47,3.6
[1.72615811e+09],-9.15,-0.43,3.69
[1.72615811e+09],-9.13,-0.45,3.63
[1.72615811e+09],-9.12,-0.44,3.69
[1.72615811e+09],-9.14,-0.46,3.68
[1.72615811e+09],-9.13,-0.44,3.69
[1.72615811e+09],-9.13,-0.46,3.65
[1.72615811e+09],-9.15,-0.48,3.66
[1.72615811e+09],-9.14,-0.48,3.67
[1.72615811e+09],-9.14,-0.47,3.64
[1.72615811e+09],-9.13,-0.48,3.57
[1.72615811e+09],-9.13,-0.49,3.62
[1.72615811e+09],-9.1,-0.46,3.58
[1.72615811e+09],-9.1,-0.49,3.54
[1.72615811e+09],-9.08,-0.48,3.5
[1.72615811e+09],-9.08,-0.47,3.54
[1.72615811e+09],-9.09,-0.44,3.56
[1.72615811e+09],-9.07,-0.5,3.5
[1.72615811e+09],-9.1,-0.47,3.59
[1.72615811e+09],-9.09,-0.46,3.54
[1.72615811e+09],-9.09,-0.45,3.54
[1.72615811e+09],-9.11,-0.47,3.62
[1.72615811e+09],-9.11,-0.52,3.57
[1.72615811e+09],-9.11,-0.53,3.67
[1.72615811e+09],-9.09,-0.49,3.62
[1.72615811e+09],-9.12,-0.46,3.55
[1.72615811e+09],-9.13,-0.46,3.61
[1.72615811e+09],-9.11,-0.46,3.64
[1.72615811e+09],-9.13,-0.49,3.6
[1.72615811e+09],-9.12,-0.51,3.64
[1.72615811e+09],-9.13,-0.52,3.58
[1.72615811e+09],-9.11,-0.49,3.64
[1.72615811e+09],-9.12,-0.5,3.59
[1.72615811e+09],-9.13,-0.49,3.6
[1.72615811e+09],-9.12,-0.52,3.63
[1.72615811e+09],-9.12,-0.53,3.62
[1.72615811e+09],-9.13,-0.53,3.62
[1.72615811e+09],-9.11,-0.53,3.77
[1.72615811e+09],-9.11,-0.49,3.86
[1.72615811e+09],-9.15,-0.48,3.74
[1.72615811e+09],-9.13,-0.46,3.61
[1.72615811e+09],-9.12,-0.44,3.58
[1.72615811e+09],-9.13,-0.45,3.5
[1.72615811e+09],-9.16,-0.43,3.54
[1.72615811e+09],-9.13,-0.48,3.59
[1.72615811e+09],-9.08,-0.51,3.57
[1.72615811e+09],-9.1,-0.53,3.6
[1.72615811e+09],-9.08,-0.54,3.6
[1.72615811e+09],-9.12,-0.53,3.6
[1.72615811e+09],-9.13,-0.54,3.55
[1.72615811e+09],-9.09,-0.53,3.57
[1.72615811e+09],-9.1,-0.51,3.54
[1.72615811e+09],-9.1,-0.47,3.54
[1.72615811e+09],-9.09,-0.44,3.59
[1.72615811e+09],-9.09,-0.51,3.65
[1.72615811e+09],-9.1,-0.54,3.7
[1.72615811e+09],-9.1,-0.51,3.68
[1.72615811e+09],-9.14,-0.44,3.61
[1.72615811e+09],-9.13,-0.43,3.51
[1.72615811e+09],-9.12,-0.45,3.45
[1.72615811e+09],-9.1,-0.46,3.33
[1.72615811e+09],-9.09,-0.49,3.29
[1.72615811e+09],-9.11,-0.5,3.36
[1.72615811e+09],-9.11,-0.5,3.6
[1.72615811e+09],-9.07,-0.53,3.82
[1.72615811e+09],-9.08,-0.54,3.92
[1.72615811e+09],-9.06,-0.55,3.87
[1.72615811e+09],-9.09,-0.51,3.72
[1.72615811e+09],-9.14,-0.49,3.63
[1.72615811e+09],-9.12,-0.52,3.68
[1.72615811e+09],-9.16,-0.5,3.72
[1.72615811e+09],-9.15,-0.5,3.65
[1.72615811e+09],-9.13,-0.49,3.65
[1.72615811e+09],-9.11,-0.46,3.66
[1.72615811e+09],-9.13,-0.47,3.57
[1.72615811e+09],-9.13,-0.46,3.46
[1.72615811e+09],-9.09,-0.45,3.44
[1.72615811e+09],-9.09,-0.43,3.45
[1.72615811e+09],-9.1,-0.48,3.52
[1.72615811e+09],-9.09,-0.5,3.52
[1.72615811e+09],-9.06,-0.49,3.47
[1.72615811e+09],-9.07,-0.51,3.56
[1.72615811e+09],-9.09,-0.49,3.53
[1.72615811e+09],-9.1,-0.48,3.61
[1.72615811e+09],-9.11,-0.46,3.66
[1.72615811e+09],-9.12,-0.47,3.63
[1.72615811e+09],-9.11,-0.5,3.64
[1.72615811e+09],-9.11,-0.49,3.7
[1.72615811e+09],-9.09,-0.48,3.68
[1.72615811e+09],-9.13,-0.45,3.61
[1.72615811e+09],-9.15,-0.43,3.68
[1.72615811e+09],-9.15,-0.46,3.58
[1.72615811e+09],-9.14,-0.45,3.63
[1.72615811e+09],-9.12,-0.5,3.63
[1.72615811e+09],-9.12,-0.49,3.64
[1.72615811e+09],-9.12,-0.51,3.57
[1.72615811e+09],-9.09,-0.5,3.61
[1.72615811e+09],-9.09,-0.52,3.57
[1.72615811e+09],-9.08,-0.47,3.6
[1.72615811e+09],-9.1,-0.45,3.58
[1.72615811e+09],-9.07,-0.48,3.58
[1.72615811e+09],-9.08,-0.45,3.59
[1.72615811e+09],-9.09,-0.48,3.63
[1.72615811e+09],-9.11,-0.45,3.59
[1.72615811e+09],-9.09,-0.53,3.56
[1.72615811e+09],-9.1,-0.49,3.62
[1.72615811e+09],-9.12,-0.49,3.61
[1.72615811e+09],-9.13,-0.48,3.61
[1.72615811e+09],-9.11,-0.49,3.59
[1.72615811e+09],-9.11,-0.49,3.61
[1.72615811e+09],-9.14,-0.47,3.6
[1.72615811e+09],-9.09,-0.47,3.62
[1.72615811e+09],-9.09,-0.43,3.61
[1.72615811e+09],-9.09,-0.48,3.64
[1.72615811e+09],-9.11,-0.48,3.67
[1.72615811e+09],-9.1,-0.54,3.74
[1.72615811e+09],-9.12,-0.51,3.65
[1.72615811e+09],-9.12,-0.47,3.66
[1.72615811e+09],-9.11,-0.49,3.66
[1.72615811e+09],-9.11,-0.51,3.7
[1.72615811e+09],-9.09,-0.51,3.71
[1.72615811e+09],-9.11,-0.5,3.68
[1.72615811e+09],-9.11,-0.53,3.53
[1.72615811e+09],-9.09,-0.51,3.83
[1.72615811e+09],-9.1,-0.45,3.88
[1.72615811e+09],-9.15,-0.46,3.74
[1.72615811e+09],-9.09,-0.48,3.64
[1.72615811e+09],-9.11,-0.45,3.63
[1.72615811e+09],-9.13,-0.46,3.54
[1.72615811e+09],-9.13,-0.46,3.54
[1.72615811e+09],-9.1,-0.49,3.58
[1.72615811e+09],-9.09,-0.53,3.58
[1.72615811e+09],-9.1,-0.55,3.59
[1.72615811e+09],-9.14,-0.55,3.61
[1.72615811e+09],-9.15,-0.54,3.56
[1.72615811e+09],-9.12,-0.56,3.6
[1.72615811e+09],-9.13,-0.53,3.55
[1.72615811e+09],-9.11,-0.46,3.55
[1.72615811e+09],-9.07,-0.46,3.61
[1.72615811e+09],-9.09,-0.51,3.66
[1.72615811e+09],-9.08,-0.44,3.63
[1.72615811e+09],-9.11,-0.47,3.67
[1.72615811e+09],-9.12,-0.48,3.65
[1.72615811e+09],-9.12,-0.5,3.64
[1.72615811e+09],-9.13,-0.51,3.65
[1.72615811e+09],-9.16,-0.53,3.67
[1.72615811e+09],-9.13,-0.55,3.69
[1.72615811e+09],-9.15,-0.51,3.62
[1.72615811e+09],-9.14,-0.52,3.61
[1.72615811e+09],-9.12,-0.53,3.64
[1.72615811e+09],-9.1,-0.54,3.69
[1.72615811e+09],-9.09,-0.55,3.68
[1.72615811e+09],-9.1,-0.53,3.64
[1.72615811e+09],-9.12,-0.52,3.62
[1.72615811e+09],-9.1,-0.52,3.61
[1.72615811e+09],-9.1,-0.5,3.58
[1.72615811e+09],-9.09,-0.5,3.59
[1.72615811e+09],-9.1,-0.52,3.57
[1.72615811e+09],-9.11,-0.49,3.59
[1.72615811e+09],-9.11,-0.47,3.57
[1.72615811e+09],-9.1,-0.49,3.61
[1.72615811e+09],-9.11,-0.49,3.58
[1.72615811e+09],-9.11,-0.49,3.68
[1.72615811e+09],-9.11,-0.48,3.51
[1.72615811e+09],-9.11,-0.48,3.58
[1.72615811e+09],-9.13,-0.45,3.52
[1.72615811e+09],-9.13,-0.5,3.61
[1.72615811e+09],-9.1,-0.47,3.59
[1.72615811e+09],-9.13,-0.47,3.61
[1.72615811e+09],-9.11,-0.47,3.55
[1.72615811e+09],-9.11,-0.48,3.57
[1.72615811e+09],-9.11,-0.48,3.59
[1.72615811e+09],-9.12,-0.47,3.57
[1.72615811e+09],-9.11,-0.47,3.6
[1.72615811e+09],-9.1,-0.48,3.63
[1.72615811e+09],-9.12,-0.5,3.63
[1.72615811e+09],-9.13,-0.5,3.62
[1.72615811e+09],-9.14,-0.48,3.6
[1.72615811e+09],-9.1,-0.48,3.65
[1.72615811e+09],-9.1,-0.45,3.63
[1.72615811e+09],-9.1,-0.51,3.66
[1.72615811e+09],-9.1,-0.5,3.62
[1.72615811e+09],-9.12,-0.48,3.59
[1.72615811e+09],-9.11,-0.46,3.6
[1.72615811e+09],-9.11,-0.48,3.6
[1.72615811e+09],-9.09,-0.49,3.61
[1.72615811e+09],-9.12,-0.53,3.68
[1.72615811e+09],-9.11,-0.53,3.65
[1.72615811e+09],-9.13,-0.48,3.6
[1.72615811e+09],-9.1,-0.46,3.64
[1.72615811e+09],-9.1,-0.48,3.63
[1.72615811e+09],-9.1,-0.46,3.67
[1.72615811e+09],-9.1,-0.47,3.63
[1.72615811e+09],-9.11,-0.49,3.6
[1.72615811e+09],-9.11,-0.47,3.63
[1.72615811e+09],-9.11,-0.49,3.63
[1.72615811e+09],-9.12,-0.5,3.57
[1.72615811e+09],-9.12,-0.52,3.58
[1.72615811e+09],-9.11,-0.46,3.57
[1.72615811e+09],-9.12,-0.52,3.59
[1.72615811e+09],-9.14,-0.5,3.64
[1.72615811e+09],-9.12,-0.49,3.6
[1.72615811e+09],-9.13,-0.48,3.6
[1.72615811e+09],-9.11,-0.47,3.62
[1.72615811e+09],-9.13,-0.5,3.58
[1.72615811e+09],-9.12,-0.51,3.61
[1.72615811e+09],-9.17,-0.47,3.61
[1.72615811e+09],-9.1,-0.48,3.63
[1.72615811e+09],-9.13,-0.49,3.6
[1.72615811e+09],-9.13,-0.52,3.58
[1.72615811e+09],-9.1,-0.5,3.54
[1.72615811e+09],-9.13,-0.49,3.55
[1.72615811e+09],-9.11,-0.49,3.64
[1.72615811e+09],-9.1,-0.48,3.63
[1.72615811e+09],-9.12,-0.47,3.59
[1.72615811e+09],-9.11,-0.51,3.61
[1.72615811e+09],-9.11,-0.5,3.61
[1.72615811e+09],-9.1,-0.5,3.6
[1.72615811e+09],-9.14,-0.51,3.59
[1.72615811e+09],-9.1,-0.51,3.6
[1.72615811e+09],-9.11,-0.47,3.61
[1.72615811e+09],-9.11,-0.49,3.54
[1.72615811e+09],-9.1,-0.5,3.66
[1.72615811e+09],-9.1,-0.53,3.68
[1.72615811e+09],-9.14,-0.48,3.61
[1.72615811e+09],-9.11,-0.48,3.57
[1.72615811e+09],-9.11,-0.49,3.62
[1.72615811e+09],-9.1,-0.49,3.59
[1.72615811e+09],-9.11,-0.5,3.61
[1.72615811e+09],-9.11,-0.5,3.6
[1.72615811e+09],-9.12,-0.51,3.65
[1.72615811e+09],-9.09,-0.55,3.66
[1.72615811e+09],-9.1,-0.54,3.69
[1.72615811e+09],-9.12,-0.5,3.66
[1.72615811e+09],-9.12,-0.49,3.64
[1.72615811e+09],-9.14,-0.46,3.54
[1.72615811e+09],-9.1,-0.45,3.46
[1.72615811e+09],-9.11,-0.44,3.37
[1.72615811e+09],-9.12,-0.47,3.29
[1.72615811e+09],-9.12,-0.5,3.37
[1.72615811e+09],-9.14,-0.54,3.59
[1.72615811e+09],-9.11,-0.56,3.79
[1.72615811e+09],-9.07,-0.56,3.89
[1.72615811e+09],-9.07,-0.54,3.89
[1.72615811e+09],-9.09,-0.51,3.77
[1.72615811e+09],-9.11,-0.54,3.62
[1.72615811e+09],-9.12,-0.53,3.64
[1.72615811e+09],-9.13,-0.47,3.68
[1.72615811e+09],-9.16,-0.48,3.65
[1.72615811e+09],-9.11,-0.51,3.68
[1.72615811e+09],-9.1,-0.48,3.6
[1.72615811e+09],-9.14,-0.43,3.58
[1.72615811e+09],-9.12,-0.45,3.46
[1.72615811e+09],-9.13,-0.43,3.49
[1.72615811e+09],-9.14,-0.46,3.56
[1.72615811e+09],-9.14,-0.47,3.53
[1.72615811e+09],-9.13,-0.45,3.55
[1.72615811e+09],-9.15,-0.49,3.53
[1.72615811e+09],-9.14,-0.5,3.6
[1.72615811e+09],-9.13,-0.5,3.57
[1.72615811e+09],-9.16,-0.52,3.53
[1.72615811e+09],-9.13,-0.5,3.55
[1.72615811e+09],-9.13,-0.5,3.63
[1.72615811e+09],-9.12,-0.48,3.54
[1.72615811e+09],-9.13,-0.46,3.52
[1.72615811e+09],-9.1,-0.47,3.58
[1.72615811e+09],-9.12,-0.5,3.53
[1.72615811e+09],-9.12,-0.47,3.54
[1.72615811e+09],-9.13,-0.5,3.58
[1.72615811e+09],-9.13,-0.5,3.56
[1.72615811e+09],-9.13,-0.51,3.53
[1.72615811e+09],-9.14,-0.5,3.57
[1.72615811e+09],-9.16,-0.51,3.59
[1.72615811e+09],-9.12,-0.49,3.56
[1.72615811e+09],-9.15,-0.48,3.56
[1.72615811e+09],-9.13,-0.51,3.51
[1.72615811e+09],-9.11,-0.49,3.51
[1.72615811e+09],-9.11,-0.49,3.56
[1.72615811e+09],-9.15,-0.5,3.6
[1.72615811e+09],-9.13,-0.48,3.58
[1.72615811e+09],-9.1,-0.49,3.59
[1.72615811e+09],-9.13,-0.5,3.54
[1.72615811e+09],-9.14,-0.51,3.58
[1.72615811e+09],-9.14,-0.47,3.53
[1.72615811e+09],-9.12,-0.49,3.54
[1.72615811e+09],-9.14,-0.5,3.54
[1.72615811e+09],-9.11,-0.49,3.55
[1.72615811e+09],-9.12,-0.53,3.55
[1.72615811e+09],-9.15,-0.51,3.56
[1.72615811e+09],-9.13,-0.48,3.55
[1.72615811e+09],-9.13,-0.49,3.57
[1.72615811e+09],-9.12,-0.52,3.51
[1.72615811e+09],-9.12,-0.49,3.56
[1.72615811e+09],-9.12,-0.5,3.58
[1.72615811e+09],-9.11,-0.55,3.58
[1.72615811e+09],-9.12,-0.53,3.51
[1.72615811e+09],-9.15,-0.47,3.51
[1.72615811e+09],-9.14,-0.48,3.52
[1.72615811e+09],-9.15,-0.48,3.51
[1.72615811e+09],-9.13,-0.49,3.56
[1.72615811e+09],-9.12,-0.47,3.58
[1.72615811e+09],-9.14,-0.47,3.53
[1.72615811e+09],-9.13,-0.48,3.53
[1.72615811e+09],-9.12,-0.5,3.52
